  0.91950E-01  0.91040E+01  0.34216E+01  24 EPOS 
  0.28405E-01  0.54773E+02  0.11294E+02  24 RHMD 
  0.80426E-01 -0.85032E-01  0.86540E+00  24 TWAT 
  0.25339E-01  0.21031E+02  0.39178E+02  24 Z850 
  0.53087E-01  0.20275E+02  0.28371E+02  24 D200 
  0.85028E-01  0.38355E+01  0.25515E+01  24 LHRD 
 -0.21754E+00  0.69376E+03  0.48367E+03  24 VSHR 
 -0.67414E+00  0.78133E+04  0.51485E+04  24 POT2 
  0.56340E-01  0.22389E+02  0.18452E+02  24 RHCN 
  0.11699E+00  0.10423E+02  0.32158E+02  24 SDIR 
 -0.48312E-01 -0.67161E-01  0.34651E+01  24 SHGC 
  0.00000E+00  0.61744E+00  0.22589E+02  30 DELV 
  0.91122E-01  0.54609E+02  0.27011E+02  30 VMAX 
  0.25738E+00  0.15923E+01  0.10019E+02  30 PER  
 -0.36734E-02  0.42501E+00  0.35407E+00  30 ADAY 
 -0.74782E-01 -0.75179E+01  0.47300E+01  30 SPDX 
  0.18332E-01  0.57250E+03  0.77399E+02  30 PSLV 
 -0.67144E-01  0.12621E+03  0.78008E+03  30 VPER 
  0.13681E+00  0.70656E+02  0.26792E+02  30 PC20 
 -0.99529E-01  0.69148E+03  0.33012E+03  30 GSTD 
  0.10213E+01  0.80775E+02  0.34693E+02  30 POT  
 -0.92395E-01  0.13314E+02  0.72892E+01  30 SHDC 
  0.55522E-01 -0.52162E+02  0.93065E+00  30 T200 
 -0.11658E+00 -0.40587E+02  0.98934E+00  30 T250 
  0.98377E-01  0.91166E+01  0.33806E+01  30 EPOS 
  0.33203E-01  0.54716E+02  0.11176E+02  30 RHMD 
  0.87990E-01 -0.10888E+00  0.98068E+00  30 TWAT 
  0.31376E-01  0.21238E+02  0.38998E+02  30 Z850 
  0.52423E-01  0.20071E+02  0.27845E+02  30 D200 
  0.94852E-01  0.38104E+01  0.24612E+01  30 LHRD 
 -0.20414E+00  0.70314E+03  0.49057E+03  30 VSHR 
 -0.64705E+00  0.77281E+04  0.51816E+04  30 POT2 
  0.52061E-01  0.22234E+02  0.18211E+02  30 RHCN 
  0.12853E+00  0.10288E+02  0.31459E+02  30 SDIR 
 -0.50173E-01 -0.80094E-01  0.33577E+01  30 SHGC 
  0.00000E+00  0.68407E+00  0.26004E+02  36 DELV 
  0.84967E-01  0.55262E+02  0.27275E+02  36 VMAX 
  0.23647E+00  0.19072E+01  0.99686E+01  36 PER  
 -0.42123E-02  0.42595E+00  0.35360E+00  36 ADAY 
 -0.78443E-01 -0.75901E+01  0.46806E+01  36 SPDX 
  0.21656E-01  0.57059E+03  0.76101E+02  36 PSLV 
 -0.91443E-01  0.14263E+03  0.78791E+03  36 VPER 
  0.13318E+00  0.72067E+02  0.25775E+02  36 PC20 
 -0.82448E-01  0.69691E+03  0.32909E+03  36 GSTD 
  0.10276E+01  0.80057E+02  0.35270E+02  36 POT  
 -0.11721E+00  0.13245E+02  0.70744E+01  36 SHDC 
  0.66503E-01 -0.52155E+02  0.91179E+00  36 T200 
 -0.13218E+00 -0.40582E+02  0.98460E+00  36 T250 
  0.10261E+00  0.91295E+01  0.33347E+01  36 EPOS 
  0.37825E-01  0.54644E+02  0.11062E+02  36 RHMD 
  0.93105E-01 -0.13262E+00  0.10766E+01  36 TWAT 
  0.35584E-01  0.21447E+02  0.38824E+02  36 Z850 
  0.50726E-01  0.19861E+02  0.27333E+02  36 D200 
  0.92824E-01  0.37872E+01  0.23755E+01  36 LHRD 
 -0.18626E+00  0.71146E+03  0.49710E+03  36 VSHR 
 -0.59829E+00  0.76530E+04  0.52111E+04  36 POT2 
  0.44640E-01  0.22087E+02  0.17965E+02  36 RHCN 
  0.13851E+00  0.10200E+02  0.30756E+02  36 SDIR 
 -0.50302E-01 -0.94782E-01  0.32542E+01  36 SHGC 
  0.00000E+00  0.71429E+00  0.29067E+02  42 DELV 
  0.68690E-01  0.55814E+02  0.27555E+02  42 VMAX 
  0.22372E+00  0.21997E+01  0.99097E+01  42 PER  
 -0.35274E-02  0.42661E+00  0.35315E+00  42 ADAY 
 -0.82451E-01 -0.76560E+01  0.46421E+01  42 SPDX 
  0.25382E-01  0.56884E+03  0.74858E+02  42 PSLV 
 -0.10888E+00  0.15887E+03  0.79396E+03  42 VPER 
  0.12825E+00  0.73313E+02  0.24919E+02  42 PC20 
 -0.61413E-01  0.70011E+03  0.32874E+03  42 GSTD 
  0.10030E+01  0.79435E+02  0.35778E+02  42 POT  
 -0.13425E+00  0.13178E+02  0.68593E+01  42 SHDC 
  0.77535E-01 -0.52149E+02  0.90597E+00  42 T200 
 -0.14436E+00 -0.40578E+02  0.97087E+00  42 T250 
  0.10511E+00  0.91419E+01  0.32866E+01  42 EPOS 
  0.41012E-01  0.54566E+02  0.10941E+02  42 RHMD 
  0.96418E-01 -0.15344E+00  0.11585E+01  42 TWAT 
  0.38153E-01  0.21644E+02  0.38660E+02  42 Z850 
  0.48375E-01  0.19644E+02  0.26849E+02  42 D200 
  0.85897E-01  0.37651E+01  0.22916E+01  42 LHRD 
 -0.16683E+00  0.71820E+03  0.50239E+03  42 VSHR 
 -0.53110E+00  0.75898E+04  0.52332E+04  42 POT2 
  0.37400E-01  0.21944E+02  0.17706E+02  42 RHCN 
  0.14792E+00  0.10144E+02  0.30041E+02  42 SDIR 
 -0.48616E-01 -0.10745E+00  0.31584E+01  42 SHGC 
  0.00000E+00  0.68112E+00  0.31758E+02  48 DELV 
  0.42176E-01  0.56262E+02  0.27861E+02  48 VMAX 
  0.20644E+00  0.24817E+01  0.98407E+01  48 PER  
 -0.23870E-02  0.42719E+00  0.35264E+00  48 ADAY 
 -0.84182E-01 -0.77160E+01  0.46074E+01  48 SPDX 
  0.28382E-01  0.56724E+03  0.73514E+02  48 PSLV 
 -0.11455E+00  0.17516E+03  0.79991E+03  48 VPER 
  0.13247E+00  0.74378E+02  0.24150E+02  48 PC20 
 -0.42647E-01  0.70158E+03  0.32780E+03  48 GSTD 
  0.96607E+00  0.78921E+02  0.36240E+02  48 POT  
 -0.14121E+00  0.13118E+02  0.66516E+01  48 SHDC 
  0.84400E-01 -0.52144E+02  0.88986E+00  48 T200 
 -0.15768E+00 -0.40576E+02  0.97085E+00  48 T250 
  0.10812E+00  0.91522E+01  0.32378E+01  48 EPOS 
  0.41655E-01  0.54491E+02  0.10821E+02  48 RHMD 
  0.97394E-01 -0.16874E+00  0.12198E+01  48 TWAT 
  0.41920E-01  0.21841E+02  0.38489E+02  48 Z850 
  0.44087E-01  0.19450E+02  0.26409E+02  48 D200 
  0.70499E-01  0.37460E+01  0.22145E+01  48 LHRD 
 -0.14668E+00  0.72375E+03  0.50739E+03  48 VSHR 
 -0.46381E+00  0.75416E+04  0.52532E+04  48 POT2 
  0.29534E-01  0.21814E+02  0.17443E+02  48 RHCN 
  0.15671E+00  0.10134E+02  0.29356E+02  48 SDIR 
 -0.45770E-01 -0.11537E+00  0.30735E+01  48 SHGC 
  0.00000E+00  0.58170E+00  0.34126E+02  54 DELV 
  0.26367E-01  0.56632E+02  0.28156E+02  54 VMAX 
  0.18577E+00  0.27674E+01  0.97259E+01  54 PER  
  0.34689E-03  0.42758E+00  0.35205E+00  54 ADAY 
 -0.84813E-01 -0.77779E+01  0.45791E+01  54 SPDX 
  0.31298E-01  0.56578E+03  0.72139E+02  54 PSLV 
 -0.11363E+00  0.19222E+03  0.79942E+03  54 VPER 
  0.13207E+00  0.75300E+02  0.23514E+02  54 PC20 
 -0.29742E-01  0.70225E+03  0.32807E+03  54 GSTD 
  0.94206E+00  0.78488E+02  0.36639E+02  54 POT  
 -0.14672E+00  0.13066E+02  0.64515E+01  54 SHDC 
  0.92783E-01 -0.52139E+02  0.90253E+00  54 T200 
 -0.16723E+00 -0.40573E+02  0.96734E+00  54 T250 
  0.11068E+00  0.91623E+01  0.31863E+01  54 EPOS 
  0.41617E-01  0.54404E+02  0.10694E+02  54 RHMD 
  0.98188E-01 -0.18329E+00  0.12803E+01  54 TWAT 
  0.45512E-01  0.22029E+02  0.38318E+02  54 Z850 
  0.40551E-01  0.19236E+02  0.25975E+02  54 D200 
  0.52764E-01  0.37289E+01  0.21417E+01  54 LHRD 
 -0.12420E+00  0.72830E+03  0.51095E+03  54 VSHR 
 -0.40405E+00  0.75025E+04  0.52676E+04  54 POT2 
  0.17564E-01  0.21699E+02  0.17177E+02  54 RHCN 
  0.16309E+00  0.10175E+02  0.28692E+02  54 SDIR 
 -0.41727E-01 -0.12160E+00  0.30015E+01  54 SHGC 
  0.00000E+00  0.40397E+00  0.36155E+02  60 DELV 
  0.19389E-01  0.56925E+02  0.28456E+02  60 VMAX 
  0.16936E+00  0.30589E+01  0.96293E+01  60 PER  
  0.32862E-02  0.42814E+00  0.35143E+00  60 ADAY 
 -0.84989E-01 -0.78385E+01  0.45517E+01  60 SPDX 
  0.34472E-01  0.56473E+03  0.71048E+02  60 PSLV 
 -0.11327E+00  0.21157E+03  0.80013E+03  60 VPER 
  0.12870E+00  0.76144E+02  0.22972E+02  60 PC20 
 -0.18734E-01  0.70050E+03  0.32711E+03  60 GSTD 
  0.92654E+00  0.78129E+02  0.36982E+02  60 POT  
 -0.14770E+00  0.13018E+02  0.62617E+01  60 SHDC 
  0.95099E-01 -0.52134E+02  0.88190E+00  60 T200 
 -0.17326E+00 -0.40572E+02  0.95857E+00  60 T250 
  0.11368E+00  0.91710E+01  0.31317E+01  60 EPOS 
  0.40484E-01  0.54307E+02  0.10564E+02  60 RHMD 
  0.99985E-01 -0.19626E+00  0.13288E+01  60 TWAT 
  0.49983E-01  0.22167E+02  0.38159E+02  60 Z850 
  0.36454E-01  0.19013E+02  0.25552E+02  60 D200 
  0.34275E-01  0.37133E+01  0.20730E+01  60 LHRD 
 -0.10446E+00  0.73144E+03  0.51341E+03  60 VSHR 
 -0.34994E+00  0.74716E+04  0.52738E+04  60 POT2 
  0.35835E-02  0.21582E+02  0.16896E+02  60 RHCN 
  0.16714E+00  0.10232E+02  0.28056E+02  60 SDIR 
 -0.37363E-01 -0.12878E+00  0.29355E+01  60 SHGC 
  0.00000E+00  0.18550E+00  0.37830E+02  66 DELV 
  0.19968E-01  0.57117E+02  0.28721E+02  66 VMAX 
  0.15366E+00  0.33596E+01  0.95397E+01  66 PER  
  0.72131E-02  0.42837E+00  0.35075E+00  66 ADAY 
 -0.83482E-01 -0.78942E+01  0.45301E+01  66 SPDX 
  0.36586E-01  0.56410E+03  0.70334E+02  66 PSLV 
 -0.11112E+00  0.23180E+03  0.80140E+03  66 VPER 
  0.12017E+00  0.76857E+02  0.22585E+02  66 PC20 
 -0.11381E-01  0.69772E+03  0.32570E+03  66 GSTD 
  0.92068E+00  0.77864E+02  0.37226E+02  66 POT  
 -0.15035E+00  0.12973E+02  0.60824E+01  66 SHDC 
  0.10299E+00 -0.52130E+02  0.88672E+00  66 T200 
 -0.18200E+00 -0.40571E+02  0.95147E+00  66 T250 
  0.11654E+00  0.91789E+01  0.30766E+01  66 EPOS 
  0.40728E-01  0.54205E+02  0.10430E+02  66 RHMD 
  0.98856E-01 -0.20957E+00  0.13667E+01  66 TWAT 
  0.53900E-01  0.22290E+02  0.38020E+02  66 Z850 
  0.33001E-01  0.18773E+02  0.25122E+02  66 D200 
  0.17706E-01  0.36998E+01  0.20094E+01  66 LHRD 
 -0.82559E-01  0.73319E+03  0.51444E+03  66 VSHR 
 -0.30381E+00  0.74484E+04  0.52727E+04  66 POT2 
 -0.94022E-02  0.21459E+02  0.16598E+02  66 RHCN 
  0.17016E+00  0.10343E+02  0.27432E+02  66 SDIR 
 -0.33410E-01 -0.13922E+00  0.28724E+01  66 SHGC 
  0.00000E+00 -0.72809E-01  0.39147E+02  72 DELV 
  0.14651E-01  0.57211E+02  0.28939E+02  72 VMAX 
  0.14010E+00  0.36157E+01  0.94682E+01  72 PER  
  0.11314E-01  0.42836E+00  0.35002E+00  72 ADAY 
 -0.81058E-01 -0.79401E+01  0.45171E+01  72 SPDX 
  0.38059E-01  0.56378E+03  0.69768E+02  72 PSLV 
 -0.10913E+00  0.24991E+03  0.80370E+03  72 VPER 
  0.11288E+00  0.77439E+02  0.22315E+02  72 PC20 
 -0.25337E-03  0.69424E+03  0.32415E+03  72 GSTD 
  0.91424E+00  0.77695E+02  0.37365E+02  72 POT  
 -0.14738E+00  0.12937E+02  0.59162E+01  72 SHDC 
  0.10934E+00 -0.52125E+02  0.88650E+00  72 T200 
 -0.19054E+00 -0.40570E+02  0.94674E+00  72 T250 
  0.11969E+00  0.91846E+01  0.30237E+01  72 EPOS 
  0.41159E-01  0.54102E+02  0.10299E+02  72 RHMD 
  0.96623E-01 -0.22171E+00  0.13880E+01  72 TWAT 
  0.58548E-01  0.22405E+02  0.37866E+02  72 Z850 
  0.28417E-01  0.18546E+02  0.24706E+02  72 D200 
 -0.15082E-02  0.36897E+01  0.19542E+01  72 LHRD 
 -0.63002E-01  0.73374E+03  0.51393E+03  72 VSHR 
 -0.26585E+00  0.74325E+04  0.52625E+04  72 POT2 
 -0.19084E-01  0.21347E+02  0.16305E+02  72 RHCN 
  0.17237E+00  0.10465E+02  0.26842E+02  72 SDIR 
 -0.30246E-01 -0.14936E+00  0.28125E+01  72 SHGC 
  0.00000E+00 -0.35314E+00  0.40118E+02  78 DELV 
  0.10029E-02  0.57191E+02  0.29111E+02  78 VMAX 
  0.13009E+00  0.38205E+01  0.94087E+01  78 PER  
  0.15895E-01  0.42825E+00  0.34923E+00  78 ADAY 
 -0.77352E-01 -0.79806E+01  0.45054E+01  78 SPDX 
  0.39833E-01  0.56357E+03  0.69561E+02  78 PSLV 
 -0.10355E+00  0.26439E+03  0.80436E+03  78 VPER 
